332,6.14E+06
333,2.77E+06
334,2.75E+06
335,2.65E+06
336,2.67E+06
337,2.43E+06
338,2.13E+06
339,1.66E+06
340,1.34E+06
341,1.49E+06
342,2.43E+06
343,2.86E+06
344,2.97E+06
345,2.99E+06
346,8.71E+05
347,8.88E+05
348,2.71E+06
349,1.22E+06
350,2.94E+06
351,2.77E+06
352,1.67E+06
353,2.66E+06
354,2.12E+06
355,2.10E+06
356,1.66E+06
357,1.25E+06
358,2.40E+06
359,1.23E+06
360,8.77E+05
361,2.73E+06
362,8.80E+05
363,1.23E+06
364,1.69E+06
365,2.12E+06
366,2.49E+06
367,2.73E+06
368,2.86E+06
369,2.98E+06
370,2.94E+06
371,1.49E+06
372,1.51E+06
373,4.72E+05
374,1.07E+06
375,1.07E+06
376,8.51E+05
377,7.42E+05
378,7.88E+05
379,5.65E+05
380,4.68E+05
381,3.61E+05
382,2.41E+05
383,3.63E+05
384,8.64E+05
385,5.02E+05
386,6.57E+05
387,5.53E+05
388,6.76E+05
389,7.84E+05
390,4.65E+05
391,3.23E+05
392,2.86E+05
393,3.03E+05
394,9.89E+05
395,8.49E+05
396,8.23E+05
397,7.16E+05
398,8.69E+05
399,4.25E+05
400,6.55E+05
401,6.99E+05
402,7.38E+05
403,9.35E+05
404,8.50E+05
405,9.24E+05
406,3.80E+06
407,3.80E+06
408,3.75E+06
409,3.63E+06
410,4.75E+06
411,4.78E+06
412,5.69E+06
413,5.90E+06
414,5.84E+06
415,5.83E+06
416,1.03E+06
417,1.08E+06
418,5.90E+06
419,1.67E+06
420,1.25E+06
421,8.90E+05
422,5.03E+06
423,4.50E+06
424,4.63E+06
425,4.64E+06
426,4.00E+06
427,5.40E+06
428,5.40E+06
429,3.53E+06
430,5.69E+06
431,5.97E+06
432,3.05E+06
433,5.98E+06
434,5.52E+06
435,2.57E+06
436,5.49E+06
437,5.02E+06
438,2.11E+06
439,4.51E+06
440,4.00E+06
441,3.52E+06
442,3.05E+06
443,2.57E+06
444,2.11E+06
445,1.66E+06
446,1.25E+06
447,8.96E+05
448,2.19E+06
449,2.19E+06
450,4.19E+05
451,1.32E+06
452,1.50E+06
453,1.67E+06
454,1.84E+06
455,1.92E+06
456,1.92E+06
457,1.90E+06
458,1.67E+06
459,1.50E+06
460,1.72E+06
461,1.87E+06
462,1.96E+06
463,1.94E+06
464,1.72E+06
465,1.78E+06
466,1.66E+06
467,1.78E+06
468,1.70E+06
469,1.33E+06
470,1.51E+06
471,1.71E+06
472,2.07E+06
473,2.09E+06
474,1.89E+06
475,1.75E+06
476,2.25E+06
477,2.07E+06
478,2.20E+06
479,1.84E+06
480,2.09E+06
481,1.82E+06
482,1.70E+06
483,6.26E+06
484,6.28E+06
485,5.41E+05
486,5.24E+05
487,6.81E+05
488,6.65E+05
489,1.17E+06
490,1.29E+06
491,1.30E+06
492,1.29E+06
493,1.26E+06
494,1.08E+06
495,1.08E+06
496,1.17E+06
497,1.26E+06
498,1.01E+06
499,8.25E+05
500,6.86E+05
501,1.29E+06
502,6.79E+05
503,1.26E+06
504,8.21E+05
505,1.16E+06
506,1.01E+06
507,1.00E+06
508,1.15E+06
509,1.26E+06
510,8.59E+05
511,1.25E+06
512,7.09E+05
513,1.17E+06
514,1.16E+06
515,1.09E+06
516,1.07E+06
517,1.16E+06
518,1.25E+06
519,1.29E+06
520,1.25E+06
521,1.16E+06
522,1.01E+06
523,8.52E+05
524,7.21E+05
525,6.58E+05
526,6.50E+05
527,9.01E+05
528,1.06E+06
529,1.23E+06
530,1.34E+06
531,1.34E+06
532,1.22E+06
533,9.68E+05
534,5.20E+05
535,6.68E+05
536,9.81E+05
537,1.35E+06
538,1.07E+06
539,1.24E+06
540,1.07E+06
541,1.34E+06
542,8.69E+05
543,1.34E+06
544,8.79E+05
545,1.24E+06
546,1.07E+06
547,1.22E+06
548,1.00E+06
549,6.64E+05
550,6.81E+05
551,4.83E+05
552,6.90E+05
553,9.83E+05
554,1.23E+06
555,1.22E+06
556,1.34E+06
557,1.35E+06
558,1.34E+06
559,1.24E+06
560,5.18E+05
561,5.37E+05
562,4.75E+05
563,4.95E+05
564,9.52E+06
565,3.79E+06
566,1.02E+07
567,1.02E+07
568,9.63E+06
569,8.67E+06
570,6.60E+06
571,5.67E+06
572,3.53E+06
573,2.54E+06
574,7.21E+06
575,8.45E+06
576,8.12E+06
577,6.99E+06
578,8.56E+06
579,8.88E+06
580,5.41E+06
581,9.25E+06
582,9.64E+06
583,9.87E+06
584,9.87E+06
585,9.56E+06
586,8.90E+06
587,2.62E+06
588,7.98E+06
589,6.92E+06
590,1.78E+06
591,5.85E+06
592,1.54E+06
593,4.80E+06
594,3.78E+06
595,1.78E+06
596,2.86E+06
597,2.00E+06
598,2.03E+06
599,2.17E+06
600,6.95E+05
601,8.30E+06
602,7.64E+06
603,7.22E+06
604,5.78E+06
605,4.10E+06
606,4.56E+06
607,2.85E+06
608,1.95E+06
609,1.83E+06
610,1.83E+06
611,1.95E+06
612,2.79E+06
613,4.12E+06
614,5.65E+06
615,8.54E+06
616,8.30E+06
617,7.18E+06
618,6.53E+06
619,8.04E+06
620,7.58E+06
621,9.58E+06
622,9.88E+06
623,1.02E+07
624,1.01E+07
625,9.55E+06
626,2.17E+06
627,2.21E+06
628,4.13E+05
629,1.27E+06
630,4.01E+05
631,6.45E+05
632,9.34E+05
633,1.24E+06
634,2.22E+06
635,1.52E+06
636,1.81E+06
637,2.02E+06
638,2.15E+06
639,6.83E+05
640,1.28E+06
641,2.02E+06
642,2.86E+06
643,1.24E+06
644,9.27E+05
645,6.47E+05
646,2.53E+06
647,9.27E+06
648,3.49E+06
649,8.88E+06
650,7.98E+06
651,4.62E+06
652,5.82E+06
653,6.94E+06
654,7.16E+06
655,8.59E+06
656,5.84E+06
657,9.63E+06
658,9.85E+06
659,4.83E+06
660,9.51E+06
661,3.79E+06
662,8.90E+06
663,8.41E+06
664,1.53E+06
665,6.91E+06
666,5.32E+06
667,1.83E+06
668,3.85E+06
669,2.62E+06
670,2.03E+06
671,1.79E+06
672,1.53E+06
673,2.15E+06
674,1.72E+06
675,1.99E+06
676,1.97E+06
677,1.80E+06
678,1.81E+06
679,2.08E+06
680,2.22E+06
681,3.12E+06
682,4.24E+06
683,5.42E+06
684,1.78E+06
685,7.42E+06
686,9.46E+06
687,4.29E+06
688,9.93E+06
689,8.42E+06
690,6.38E+06
691,6.85E+06
692,8.61E+06
693,4.07E+06
694,9.59E+06
695,9.04E+06
696,2.98E+06
697,1.09E+06
698,1.34E+06
699,1.62E+06
700,3.30E+06
701,2.43E+06
702,1.68E+06
703,9.70E+05
704,2.05E+06
705,1.95E+06
706,1.77E+06
707,2.14E+06
708,1.60E+06
709,1.36E+06
710,1.09E+06
711,9.41E+05
712,2.18E+06
713,2.13E+06
714,1.01E+07
715,9.95E+06
716,1.00E+07
717,9.40E+06
718,8.06E+06
719,7.49E+06
720,6.92E+06
721,8.58E+06
722,6.16E+06
723,5.12E+06
724,5.39E+06
725,2.04E+06
726,1.54E+06
727,2.05E+06
728,3.89E+06
729,5.29E+06
730,7.50E+06
731,1.64E+06
732,2.43E+06
733,3.22E+06
734,4.17E+06
735,1.80E+06
736,5.25E+06
737,1.79E+06
738,6.32E+06
739,7.54E+06
740,2.23E+06
741,8.70E+06
742,1.01E+07
743,9.92E+06
744,9.55E+06
745,9.06E+06
746,8.12E+06
747,8.58E+06
748,6.86E+06
749,2.80E+06
750,5.09E+06
751,6.15E+06
752,6.94E+06
753,8.31E+06
754,9.44E+06
755,1.00E+07
756,9.55E+06
757,4.19E+06
758,3.15E+06
759,1.00E+07
760,8.86E+06
761,7.21E+06
762,8.09E+06
763,8.59E+06
764,2.40E+06
765,1.80E+06
766,1.98E+06
767,1.43E+06
768,7.86E+06
769,8.09E+06
770,7.20E+06
771,7.82E+06
772,1.62E+06
773,1.43E+06
774,2.04E+06
775,2.70E+06
776,1.71E+06
777,1.66E+06
778,8.61E+06
779,9.18E+06
780,9.55E+06
781,3.84E+06
782,1.01E+07
783,1.02E+07
784,9.61E+06
785,8.57E+06
786,6.58E+06
787,5.68E+06
788,3.51E+06
789,7.33E+06
790,8.44E+06
791,8.14E+06
792,6.98E+06
793,8.56E+06
794,8.87E+06
795,5.40E+06
796,9.28E+06
797,9.62E+06
798,9.87E+06
799,9.87E+06
800,9.56E+06
801,8.90E+06
802,2.59E+06
803,7.98E+06
804,6.94E+06
805,1.80E+06
806,5.85E+06
807,1.53E+06
808,4.78E+06
809,3.78E+06
810,1.78E+06
811,2.86E+06
812,2.01E+06
813,2.03E+06
814,2.17E+06
815,6.85E+05
816,1.27E+06
817,4.02E+05
818,6.48E+05
819,9.32E+05
820,1.25E+06
821,2.17E+06
822,1.54E+06
823,1.81E+06
824,2.01E+06
825,2.14E+06
826,2.22E+06
827,2.23E+06
828,1.26E+06
829,1.95E+06
830,3.95E+05
831,1.84E+06
832,1.96E+06
833,2.76E+06
834,9.32E+05
835,4.16E+06
836,9.55E+06
837,9.88E+06
838,1.02E+07
839,1.01E+07
840,1.25E+06
841,9.60E+06
842,2.61E+06
843,6.46E+05
844,6.89E+05
845,8.31E+06
846,1.84E+06
847,7.60E+06
848,7.22E+06
849,5.77E+06
850,4.13E+06
851,4.64E+06
852,2.83E+06
853,2.51E+06
854,8.28E+06
855,8.55E+06
856,8.88E+06
857,9.26E+06
858,5.67E+06
859,5.73E+06
860,7.26E+06
861,7.64E+06
862,8.03E+06
863,2.53E+06
864,3.52E+06
865,7.96E+06
866,4.59E+06
867,6.54E+06
868,6.91E+06
869,7.17E+06
870,8.55E+06
871,5.85E+06
872,9.64E+06
873,9.84E+06
874,4.84E+06
875,9.55E+06
876,3.79E+06
877,8.87E+06
878,8.42E+06
879,1.53E+06
880,2.88E+06
881,6.90E+06
882,5.33E+06
883,1.82E+06
884,3.85E+06
885,2.02E+06
886,2.01E+06
887,1.77E+06
888,1.52E+06
889,2.14E+06
890,1.70E+06
891,1.99E+06
892,1.97E+06
893,1.79E+06
894,1.81E+06
895,2.07E+06
896,4.24E+06
897,5.43E+06
898,2.38E+06
899,1.78E+06
900,7.42E+06
901,3.23E+06
902,9.44E+06
903,4.25E+06
904,9.91E+06
905,6.43E+06
906,6.97E+06
907,8.61E+06
908,4.05E+06
909,2.99E+06
910,8.03E+06
911,7.50E+06
912,8.48E+06
913,6.90E+06
914,6.29E+06
915,5.16E+06
916,9.58E+06
917,9.03E+06
918,8.55E+06
919,3.82E+06
920,5.32E+06
921,7.52E+06
922,1.95E+06
923,3.11E+06
924,2.18E+06
925,1.61E+06
926,1.02E+07
927,9.93E+06
928,1.01E+07
929,9.50E+06
930,5.36E+06
931,1.33E+06
932,1.10E+06
933,2.03E+06
934,1.55E+06
935,9.47E+05
936,1.65E+06
937,2.14E+06
938,2.17E+06
939,2.14E+06
940,2.05E+06
941,1.94E+06
942,1.77E+06
943,1.60E+06
944,1.36E+06
945,1.09E+06
946,9.40E+05
947,1.65E+06
948,2.39E+06
949,3.24E+06
950,4.21E+06
951,1.80E+06
952,5.22E+06
953,1.80E+06
954,6.32E+06
955,7.53E+06
956,2.25E+06
957,8.69E+06
958,1.01E+07
959,9.90E+06
960,9.53E+06
961,9.04E+06
962,8.11E+06
963,8.58E+06
964,6.85E+06
965,2.77E+06
966,5.01E+06
967,6.14E+06
968,6.94E+06
969,8.30E+06
970,9.51E+06
971,9.97E+06
972,9.55E+06
973,4.18E+06
974,3.13E+06
975,1.00E+07
976,8.88E+06
977,7.17E+06
978,8.08E+06
979,8.58E+06
980,2.40E+06
981,1.81E+06
982,1.98E+06
983,1.42E+06
984,1.64E+06
985,1.44E+06
986,1.69E+06
987,1.70E+06
988,2.43E+06
989,7.87E+06
990,8.12E+06
991,8.56E+06
992,9.18E+06
993,7.55E+06
994,7.74E+06
995,2.01E+06
996,1.66E+06
997,9.45E+05
998,5.49E+05
999,7.56E+05
1000,1.47E+06
1001,2.53E+06
1002,3.88E+06
1003,5.45E+06
1004,6.82E+06
1005,6.85E+06
1006,8.16E+06
1007,7.81E+06
1008,7.39E+06
1009,6.35E+06
1010,1.64E+06
1011,5.24E+06
1012,1.39E+06
1013,3.98E+06
1014,1.41E+06
1015,2.59E+06
1016,9.49E+05
1017,1.68E+06
1018,5.58E+05
1019,7.45E+05
1020,1.48E+06
1021,2.55E+06
1022,3.92E+06
1023,5.47E+06
1024,7.70E+06
1025,7.75E+06
1026,8.17E+06
1027,8.02E+06
1028,7.46E+06
1029,6.30E+06
1030,5.31E+06
1031,4.05E+06
1032,2.58E+06
1033,1.72E+06
1034,1.71E+06
1035,2.67E+06
1036,3.98E+06
1037,5.39E+06
1038,6.37E+06
1039,7.37E+06
1040,7.93E+06
1041,8.22E+06
1042,1.67E+06
1043,7.78E+06
1044,6.89E+06
1045,1.65E+06
1046,5.43E+06
1047,2.68E+06
1048,3.96E+06
1049,3.90E+06
1050,5.38E+06
1051,6.42E+06
1052,2.52E+06
1053,7.40E+06
1054,7.91E+06
1055,1.46E+06
1056,8.24E+06
1057,7.77E+06
1058,7.33E+05
1059,6.84E+06
1060,5.50E+06
1061,5.63E+05
1062,3.88E+06
1063,2.55E+06
1064,9.12E+05
1065,1.50E+06
1066,7.68E+05
1067,1.40E+06
1068,5.47E+05
1069,9.07E+05
1070,1.39E+06
1071,1.64E+06
1072,8.82E+05
1073,9.18E+05
1074,9.37E+05
1075,8.98E+05
1076,2.02E+06
1077,2.03E+06
1078,5.86E+05
1079,5.87E+05
1080,5.17E+05
1081,5.12E+05
1082,6.28E+05
1083,6.87E+05
1084,1.20E+06
1085,5.69E+05
1086,1.96E+06
1087,3.08E+06
1088,5.27E+05
1089,4.17E+06
1090,4.89E+05
1091,5.92E+06
1092,6.34E+06
1093,6.21E+05
1094,6.38E+06
1095,5.85E+06
1096,1.05E+06
1097,4.90E+06
1098,3.49E+06
1099,1.82E+06
1100,2.89E+06
1101,3.98E+06
1102,5.11E+06
1103,6.31E+05
1104,5.31E+06
1105,5.94E+06
1106,6.42E+06
1107,6.33E+06
1108,5.77E+06
1109,4.65E+06
1110,3.38E+06
1111,5.50E+05
1112,3.40E+06
1113,4.74E+06
1114,6.36E+06
1115,6.37E+06
1116,6.04E+06
1117,5.10E+06
1118,2.00E+06
1119,1.07E+06
1120,7.13E+05
1121,4.66E+05
1122,5.10E+05
1123,5.80E+05
1124,3.51E+06
1125,5.85E+05
1126,4.75E+06
1127,5.74E+06
1128,6.33E+05
1129,5.52E+05
1130,5.90E+06
1131,6.40E+06
1132,6.40E+06
1133,5.94E+06
1134,5.38E+06
1135,4.05E+06
1136,4.27E+06
1137,3.04E+06
1138,2.89E+06
1139,1.85E+06
1140,1.22E+06
1141,6.02E+05
1142,5.22E+05
1143,5.04E+05
1144,5.47E+05
1145,5.89E+05
1146,5.29E+05
1147,5.83E+05
1148,1.21E+06
1149,1.19E+06
1150,1.16E+06
1151,1.17E+06
1152,1.13E+06
1153,1.22E+06
1154,1.06E+06
1155,1.02E+06
1156,1.16E+06
1157,1.04E+06
1158,1.09E+06
1159,1.06E+06
1160,2.63E+06
1161,2.03E+06
1162,2.22E+06
1163,1.60E+06
1164,4.49E+06
1165,1.11E+06
1166,2.00E+06
1167,3.26E+06
1168,2.85E+06
1169,2.48E+06
1170,1.36E+06
1171,5.49E+06
1172,5.78E+06
1173,3.43E+06
1174,1.82E+06
1175,2.67E+06
1176,3.10E+06
1177,1.15E+06
1178,3.31E+05
1179,7.75E+05
1180,1.21E+06
1181,7.79E+05
1182,1.35E+06
1183,1.99E+06
1184,2.41E+06
1185,4.56E+06
1186,7.14E+06
1187,6.92E+06
1188,1.95E+06
1189,6.06E+06
1190,1.33E+06
1191,1.40E+06
1192,1.28E+06
1193,1.49E+06
1194,1.27E+06
1195,1.43E+06
1196,1.83E+06
1197,1.77E+06
1198,9.08E+05
1199,1.00E+06
1200,1.07E+06
1201,9.28E+05
1202,1.15E+06
1203,1.04E+06
1204,1.08E+06
1205,1.10E+06
1206,8.13E+05
1207,8.74E+05
1208,7.37E+05
1209,6.41E+05
1210,2.98E+06
1211,1.75E+06
1212,1.13E+06
1213,2.11E+06
1214,2.63E+06
1215,3.16E+06
1216,3.80E+06
1217,1.03E+06
1218,9.16E+05
1219,1.99E+06
1220,1.67E+06
1221,1.90E+06
1222,1.36E+06
1223,1.32E+06
1224,1.54E+06
1225,1.77E+06
1226,1.63E+06
1227,1.65E+06
1228,1.62E+06
1229,1.37E+06
1230,1.63E+06
1231,1.77E+06
1232,1.87E+06
1233,2.29E+06
1234,1.76E+06
1235,2.55E+06
1236,1.80E+06
1237,2.07E+06
1238,1.90E+06
1239,2.16E+06
1240,1.69E+06
1241,1.69E+06
1242,3.55E+06
1243,2.77E+06
1244,2.91E+06
1245,2.64E+06
1246,3.66E+06
1247,1.90E+06
1248,1.82E+06
1249,1.50E+06
1250,2.88E+06
1251,1.72E+06
1252,2.18E+06
1253,1.71E+06
1254,2.87E+06
1255,5.88E+06
1256,6.34E+06
1257,4.67E+06
1258,2.56E+06
1259,1.05E+06
1260,9.33E+05
1261,1.13E+06
1262,9.91E+05
1263,8.32E+05
1264,1.03E+06
1265,1.02E+06
1266,1.03E+06
1267,1.03E+06
1268,1.10E+06
1269,1.12E+06
1270,1.15E+06
1271,9.91E+05
1272,2.23E+06
1273,1.14E+06
1274,1.25E+06
1275,1.71E+06
1276,1.01E+06
1277,1.74E+06
1278,5.05E+06
1279,3.13E+06
1280,2.11E+06
1281,1.95E+06
1282,5.28E+06
1283,2.51E+06
1284,2.56E+06
1285,4.67E+06
1286,9.50E+05
1287,4.45E+06
1288,2.23E+06
1289,1.03E+06
1290,9.65E+05
1291,9.91E+05
1292,9.63E+05
1293,1.50E+06
1294,1.14E+06
1295,7.30E+05
1296,1.06E+06
1297,1.07E+06
1298,1.03E+06
1299,1.17E+06
1300,1.21E+06
1301,1.73E+06
1302,4.30E+06
1303,2.27E+06
1304,2.71E+05
1305,1.37E+06
1306,1.31E+06
1307,1.92E+06
1308,4.89E+06
1309,6.88E+05
1310,3.97E+06
1311,5.30E+06
1312,4.76E+05
1313,1.42E+06
1314,1.16E+06
1315,1.40E+06
1316,7.97E+05
1317,6.50E+05
1318,7.91E+05
1319,6.25E+05
1320,4.67E+05
1321,8.12E+05
1322,8.63E+05
1323,8.67E+05
1324,1.10E+06
1325,1.30E+06
1326,7.96E+05
1327,1.22E+06
1328,6.21E+06
1329,1.49E+06
1330,4.17E+06
1331,3.57E+06
1332,7.06E+06
1333,4.71E+06
1334,1.64E+06
1335,1.23E+06
1336,1.19E+06
1337,1.33E+06
1338,1.10E+06
1339,1.98E+06
1340,1.56E+06
1341,3.31E+06
1342,3.79E+06
1343,6.58E+06
1344,3.26E+06
1345,6.66E+06
1346,7.11E+06
1347,6.89E+06
1348,2.38E+06
1349,5.35E+06
1350,1.34E+06
1351,1.32E+06
1352,1.13E+06
1353,8.48E+05
1354,1.29E+06
1355,1.37E+06
1356,9.02E+05
1357,5.39E+06
1358,5.42E+06
1359,3.17E+06
1360,1.25E+06
1361,3.65E+06
1362,1.93E+06
1363,2.48E+06
1364,4.55E+06
1365,3.75E+06
1366,4.83E+05
1367,6.49E+05
1368,3.56E+05
1369,1.11E+06
1370,1.51E+06
1371,1.14E+06
1372,1.95E+06
1373,2.74E+06
1374,6.07E+06
1375,4.42E+06
1376,3.28E+06
1377,5.36E+06
1378,4.96E+06
1379,3.97E+06
1380,5.12E+06
1381,1.61E+06
1382,2.29E+06
1383,2.53E+06
1384,1.53E+06
1385,4.79E+06
1386,1.56E+06
1387,4.34E+06
1388,6.70E+06
1389,4.42E+06
1390,4.22E+06
1391,3.58E+06
1392,3.10E+06
1393,6.14E+06
1394,2.38E+06
1395,2.58E+05
1396,6.52E+05
1397,8.81E+05
1398,5.64E+05
1399,5.19E+05
1400,6.99E+05
1401,9.65E+05
1402,1.23E+06
1403,7.88E+05
1404,2.32E+06
1405,3.60E+06
1406,4.81E+06
1407,5.62E+06
1408,1.76E+06
1409,4.22E+06
1410,2.37E+06
1411,6.83E+05
1412,1.34E+06
1413,1.18E+06
1414,1.20E+06
1415,1.48E+06
1416,1.33E+06
1417,1.88E+06
1418,3.33E+06
1419,6.44E+05
1420,1.23E+06
1421,2.21E+06
1422,4.58E+06
1423,4.78E+06
1424,1.45E+06
1425,1.32E+06
1426,1.45E+06
1427,5.56E+05
1428,1.04E+06
1429,1.44E+06
1430,6.55E+05
1431,5.21E+05
1432,3.43E+05
1433,5.69E+05
1434,4.07E+05
1435,3.81E+05
1436,4.45E+05
1437,2.01E+06
1438,1.69E+06
1439,1.69E+06
1440,6.33E+06
1441,2.65E+06
1442,2.82E+06
1443,8.55E+05
1444,4.57E+06
1445,1.02E+06
1446,4.86E+06
1447,4.62E+06
1448,1.78E+06
1449,1.37E+06
1450,9.02E+05
1451,2.12E+06
1452,1.70E+06
1453,4.24E+06
1454,5.18E+06
1455,2.13E+06
1456,4.49E+06
1457,5.70E+06
1458,2.06E+06
1459,9.75E+05
1460,7.32E+05
1461,3.57E+05
1462,7.68E+05
1463,1.47E+06
1464,8.74E+05
1465,1.08E+06
1466,1.11E+06
1467,8.96E+05
1468,1.16E+06
1469,1.23E+06
1470,1.13E+06
1471,1.98E+06
1472,8.71E+05
1473,3.55E+05
1474,6.55E+05
1475,1.53E+05
1476,6.03E+05
1477,5.24E+05
1478,3.88E+05
1479,5.81E+05
1480,1.27E+06
1481,9.54E+05
1482,4.29E+05
1483,1.59E+06
1484,1.38E+06
1485,2.70E+06
1486,1.89E+06
1487,1.85E+06
1488,1.46E+06
1489,1.43E+06
1490,1.67E+06
1491,8.84E+05
1492,6.76E+06
1493,2.31E+06
1494,1.85E+06
1495,2.40E+06
1496,6.70E+06
1497,5.17E+06
1498,5.19E+06
1499,5.49E+06
